interaction_id,user_id,content_id,topic,affinity,completion,relevant,event,score,timestamp
I09586,U0799,C803,tarjetas,0.2,0,0,viewed,0.1424,2025-02-02:00:00
I09587,U0799,C502,cuentas bancarias,1.0,1,1,completed,1.0,2025-03-04:00:00
I09588,U0799,C352,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I09589,U0799,C738,interes,0.8,0,0,viewed,0.1335,2025-05-08:00:00
I09590,U0799,C847,planificacion,0.8,1,1,quiz_passed,0.9268,2025-06-10:00:00
I09591,U0799,C408,ahorro,1.0,1,1,completed,1.0,2025-07-12:00:00
I09592,U0799,C568,hipotecas,0.7,0,0,viewed,0.004,2025-08-14:00:00
I09593,U0799,C294,inflacion,0.3,1,0,quiz_passed,0.3333,2025-09-16:00:00
I09594,U0799,C439,interes,0.8,0,0,viewed,0.0361,2025-10-18:00:00
I09595,U0799,C199,interes,0.8,0,0,viewed,0.0056,2025-11-20:00:00
I09596,U0799,C109,interes,0.8,0,0,viewed,0.0217,2025-12-22:00:00
I09597,U0800,C337,diversificacion,1.0,0,0,viewed,0.074,2025-01-00:00:00
I09598,U0800,C852,ahorro,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I09599,U0800,C663,diversificacion,1.0,0,0,viewed,0.139,2025-03-04:00:00
I09600,U0800,C821,hipotecas,0.7,1,1,quiz_passed,0.7439,2025-04-06:00:00
I09601,U0800,C339,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I09602,U0800,C258,fraude,0.7,1,1,quiz_passed,0.8498,2025-06-10:00:00
I09603,U0800,C606,diversificacion,1.0,0,0,viewed,0.0667,2025-07-12:00:00
I09604,U0800,C321,ahorro,1.0,0,0,viewed,0.1235,2025-08-14:00:00
I09605,U0800,C904,inflacion,0.3,1,0,completed,0.3362,2025-09-16:00:00
I09606,U0800,C923,riesgo,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I09607,U0800,C383,riesgo,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I09608,U0800,C342,planificacion,0.8,1,1,quiz_passed,0.8201,2025-12-22:00:00
I09609,U0801,C249,riesgo,0.1,0,0,viewed,0.0205,2025-01-00:00:00
I09610,U0801,C185,interes,0.4,1,0,quiz_passed,0.5479,2025-02-02:00:00
I09611,U0801,C621,fraude,0.7,1,1,completed,0.7263,2025-03-04:00:00
I09612,U0801,C318,fraude,0.7,1,1,completed,0.7875,2025-04-06:00:00
I09613,U0801,C605,fraude,0.7,1,1,quiz_passed,0.7536,2025-05-08:00:00
I09614,U0801,C206,fraude,0.7,0,0,viewed,0.0979,2025-06-10:00:00
I09615,U0801,C378,tarjetas,0.2,1,0,completed,0.3409,2025-07-12:00:00
I09616,U0801,C281,hipotecas,0.1,1,0,completed,0.2017,2025-08-14:00:00
I09617,U0801,C654,fraude,0.7,0,0,viewed,0.1058,2025-09-16:00:00
I09618,U0801,C220,prestamos,0.1,1,0,completed,0.1442,2025-10-18:00:00
I09619,U0801,C669,ahorro,0.7,1,1,quiz_passed,0.7786,2025-11-20:00:00
I09620,U0801,C364,ahorro,0.7,1,1,completed,0.7118,2025-12-22:00:00
I09621,U0802,C523,ahorro,1.0,1,1,completed,1.0,2025-01-00:00:00
I09622,U0802,C951,ahorro,1.0,1,1,completed,1.0,2025-02-02:00:00
I09623,U0802,C534,tarjetas,0.2,1,0,quiz_passed,0.2698,2025-03-04:00:00
I09624,U0802,C828,fraude,0.7,1,1,completed,0.8069,2025-04-06:00:00
I09625,U0802,C367,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I09626,U0802,C194,inversion,0.45,0,0,viewed,0.136,2025-06-10:00:00
I09627,U0802,C713,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09628,U0802,C107,inflacion,0.3,0,0,viewed,0.13,2025-08-14:00:00
I09629,U0802,C693,interes,0.8,0,0,viewed,0.0422,2025-09-16:00:00
I09630,U0802,C604,interes,0.8,1,1,quiz_passed,0.9116,2025-10-18:00:00
I09631,U0802,C332,deuda,0.1,0,0,viewed,0.0094,2025-11-20:00:00
I09632,U0802,C249,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I09633,U0803,C238,deuda,0.1,1,0,quiz_passed,0.2129,2025-01-00:00:00
I09634,U0803,C967,inflacion,0.3,0,0,viewed,0.0686,2025-02-02:00:00
I09635,U0803,C284,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I09636,U0803,C185,riesgo,1.0,0,0,viewed,0.0389,2025-04-06:00:00
I09637,U0803,C875,inversion,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I09638,U0803,C182,inflacion,0.3,1,0,quiz_passed,0.3611,2025-06-10:00:00
I09639,U0803,C773,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09640,U0803,C746,inversion,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09641,U0803,C735,inversion,1.0,1,1,completed,1.0,2025-09-16:00:00
I09642,U0803,C391,interes,0.8,1,1,quiz_passed,0.8442,2025-10-18:00:00
I09643,U0803,C783,diversificacion,1.0,1,1,completed,1.0,2025-11-20:00:00
I09644,U0803,C234,hipotecas,0.7,1,1,quiz_passed,0.8444,2025-12-22:00:00
I09645,U0804,C871,cuentas bancarias,1.0,0,0,viewed,0.0475,2025-01-00:00:00
I09646,U0804,C998,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I09647,U0804,C169,hipotecas,0.7,1,1,completed,0.7744,2025-03-04:00:00
I09648,U0804,C505,fraude,0.7,1,1,quiz_passed,0.794,2025-04-06:00:00
I09649,U0804,C713,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I09650,U0804,C231,deuda,0.1,0,0,viewed,0.1368,2025-06-10:00:00
I09651,U0804,C861,planificacion,0.8,1,1,quiz_passed,0.9357,2025-07-12:00:00
I09652,U0804,C947,ahorro,1.0,1,1,completed,1.0,2025-08-14:00:00
I09653,U0804,C183,ahorro,1.0,1,1,completed,1.0,2025-09-16:00:00
I09654,U0804,C855,tarjetas,0.2,0,0,viewed,0.0175,2025-10-18:00:00
I09655,U0804,C123,planificacion,0.8,1,1,quiz_passed,0.9219,2025-11-20:00:00
I09656,U0804,C960,ahorro,1.0,1,1,completed,1.0,2025-12-22:00:00
I09657,U0805,C623,planificacion,0.8,1,1,quiz_passed,0.8835,2025-01-00:00:00
I09658,U0805,C423,interes,0.8,1,1,quiz_passed,0.8869,2025-02-02:00:00
I09659,U0805,C884,inflacion,0.9,1,1,quiz_passed,0.9945,2025-03-04:00:00
I09660,U0805,C972,credito,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I09661,U0805,C557,hipotecas,0.7,1,1,completed,0.8023,2025-05-08:00:00
I09662,U0805,C831,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09663,U0805,C893,inflacion,0.9,0,0,viewed,0.041,2025-07-12:00:00
I09664,U0805,C696,fraude,0.7,1,1,quiz_passed,0.7443,2025-08-14:00:00
I09665,U0805,C823,tarjetas,0.8,1,1,quiz_passed,0.9296,2025-09-16:00:00
I09666,U0805,C932,inversion,0.45,1,0,quiz_passed,0.5964,2025-10-18:00:00
I09667,U0805,C296,tarjetas,0.8,1,1,completed,0.8063,2025-11-20:00:00
I09668,U0805,C635,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I09669,U0806,C877,planificacion,0.8,1,1,completed,0.9121,2025-01-00:00:00
I09670,U0806,C209,ahorro,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I09671,U0806,C152,fraude,0.7,0,0,disliked,0.1399,2025-03-04:00:00
I09672,U0806,C246,ahorro,1.0,1,1,completed,1.0,2025-04-06:00:00
I09673,U0806,C527,inflacion,0.3,1,0,quiz_passed,0.3545,2025-05-08:00:00
I09674,U0806,C755,prestamos,0.1,1,0,quiz_passed,0.1894,2025-06-10:00:00
I09675,U0806,C125,ahorro,1.0,1,1,completed,1.0,2025-07-12:00:00
I09676,U0806,C871,planificacion,0.8,0,0,viewed,0.0499,2025-08-14:00:00
I09677,U0806,C499,inflacion,0.3,1,0,quiz_passed,0.4103,2025-09-16:00:00
I09678,U0806,C923,ahorro,1.0,0,0,disliked,0.0854,2025-10-18:00:00
I09679,U0806,C298,ahorro,1.0,0,0,viewed,0.0271,2025-11-20:00:00
I09680,U0806,C890,hipotecas,0.7,0,0,viewed,0.1333,2025-12-22:00:00
I09681,U0807,C868,interes,0.8,1,1,completed,0.8276,2025-01-00:00:00
I09682,U0807,C226,ahorro,1.0,0,0,disliked,0.1436,2025-02-02:00:00
I09683,U0807,C288,riesgo,0.1,0,0,viewed,0.1342,2025-03-04:00:00
I09684,U0807,C700,interes,0.8,1,1,quiz_passed,0.9206,2025-04-06:00:00
I09685,U0807,C510,hipotecas,0.7,1,1,quiz_passed,0.7939,2025-05-08:00:00
I09686,U0807,C851,cuentas bancarias,1.0,0,0,viewed,0.1391,2025-06-10:00:00
I09687,U0807,C643,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09688,U0807,C238,fraude,0.7,0,0,viewed,0.0018,2025-08-14:00:00
I09689,U0807,C710,interes,0.8,1,1,quiz_passed,0.8555,2025-09-16:00:00
I09690,U0807,C643,interes,0.8,1,1,quiz_passed,0.8284,2025-10-18:00:00
I09691,U0807,C825,credito,0.1,0,0,viewed,0.0714,2025-11-20:00:00
I09692,U0807,C233,hipotecas,0.7,1,1,completed,0.8439,2025-12-22:00:00
I09693,U0808,C185,inflacion,0.3,1,0,completed,0.4264,2025-01-00:00:00
I09694,U0808,C523,tarjetas,0.2,0,0,viewed,0.1401,2025-02-02:00:00
I09695,U0808,C143,ahorro,0.7,1,1,quiz_passed,0.764,2025-03-04:00:00
I09696,U0808,C924,fraude,0.7,0,0,viewed,0.0907,2025-04-06:00:00
I09697,U0808,C520,cuentas bancarias,0.3,1,0,quiz_passed,0.388,2025-05-08:00:00
I09698,U0808,C519,planificacion,0.8,1,1,quiz_passed,0.8196,2025-06-10:00:00
I09699,U0808,C716,hipotecas,0.1,0,0,viewed,0.0451,2025-07-12:00:00
I09700,U0808,C530,fraude,0.7,0,0,disliked,0.1436,2025-08-14:00:00
I09701,U0808,C640,fraude,0.7,0,0,viewed,0.1355,2025-09-16:00:00
I09702,U0808,C518,planificacion,0.8,0,0,viewed,0.1386,2025-10-18:00:00
I09703,U0808,C184,ahorro,0.7,1,1,completed,0.8389,2025-11-20:00:00
I09704,U0808,C789,ahorro,0.7,0,0,viewed,0.0924,2025-12-22:00:00
I09705,U0809,C296,diversificacion,0.05,1,0,completed,0.1089,2025-01-00:00:00
I09706,U0809,C871,hipotecas,0.7,0,0,disliked,0.1424,2025-02-02:00:00
I09707,U0809,C858,planificacion,0.8,1,1,quiz_passed,0.9059,2025-03-04:00:00
I09708,U0809,C764,cuentas bancarias,1.0,1,1,completed,1.0,2025-04-06:00:00
I09709,U0809,C317,credito,0.1,0,0,viewed,0.028,2025-05-08:00:00
I09710,U0809,C695,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09711,U0809,C354,interes,0.8,1,1,completed,0.8384,2025-07-12:00:00
I09712,U0809,C689,deuda,0.1,0,0,viewed,0.0003,2025-08-14:00:00
I09713,U0809,C280,cuentas bancarias,1.0,0,0,disliked,0.0328,2025-09-16:00:00
I09714,U0809,C174,credito,0.1,1,0,completed,0.1405,2025-10-18:00:00
I09715,U0809,C506,planificacion,0.8,1,1,quiz_passed,0.8403,2025-11-20:00:00
I09716,U0809,C392,interes,0.8,1,1,quiz_passed,0.8833,2025-12-22:00:00
I09717,U0810,C384,hipotecas,0.7,0,0,disliked,0.1225,2025-01-00:00:00
I09718,U0810,C252,inversion,1.0,1,1,completed,1.0,2025-02-02:00:00
I09719,U0810,C584,diversificacion,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I09720,U0810,C367,diversificacion,1.0,1,1,completed,1.0,2025-04-06:00:00
I09721,U0810,C691,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I09722,U0810,C487,riesgo,1.0,1,1,completed,1.0,2025-06-10:00:00
I09723,U0810,C772,ahorro,1.0,1,1,completed,1.0,2025-07-12:00:00
I09724,U0810,C542,diversificacion,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09725,U0810,C421,diversificacion,1.0,1,1,completed,1.0,2025-09-16:00:00
I09726,U0810,C303,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I09727,U0810,C364,riesgo,1.0,0,0,viewed,0.1175,2025-11-20:00:00
I09728,U0810,C351,fraude,0.7,0,0,viewed,0.0186,2025-12-22:00:00
I09729,U0811,C302,interes,0.8,0,0,viewed,0.0796,2025-01-00:00:00
I09730,U0811,C292,hipotecas,0.7,1,1,completed,0.8243,2025-02-02:00:00
I09731,U0811,C577,planificacion,0.8,1,1,quiz_passed,0.8271,2025-03-04:00:00
I09732,U0811,C423,fraude,0.7,1,1,quiz_passed,0.8106,2025-04-06:00:00
I09733,U0811,C599,interes,0.8,1,1,quiz_passed,0.8127,2025-05-08:00:00
I09734,U0811,C953,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09735,U0811,C126,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09736,U0811,C335,hipotecas,0.7,1,1,completed,0.7817,2025-08-14:00:00
I09737,U0811,C765,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I09738,U0811,C899,deuda,0.1,1,0,quiz_passed,0.1842,2025-10-18:00:00
I09739,U0811,C411,interes,0.8,1,1,quiz_passed,0.801,2025-11-20:00:00
I09740,U0811,C215,interes,0.8,1,1,completed,0.9479,2025-12-22:00:00
I09741,U0812,C687,cuentas bancarias,1.0,0,0,viewed,0.0806,2025-01-00:00:00
I09742,U0812,C206,deuda,0.1,0,0,viewed,0.0506,2025-02-02:00:00
I09743,U0812,C119,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I09744,U0812,C751,hipotecas,0.7,1,1,quiz_passed,0.8115,2025-04-06:00:00
I09745,U0812,C758,inflacion,0.3,0,0,disliked,0.0588,2025-05-08:00:00
I09746,U0812,C850,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09747,U0812,C373,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09748,U0812,C141,deuda,0.1,1,0,quiz_passed,0.2129,2025-08-14:00:00
I09749,U0812,C794,hipotecas,0.7,1,1,completed,0.8146,2025-09-16:00:00
I09750,U0812,C880,ahorro,1.0,1,1,completed,1.0,2025-10-18:00:00
I09751,U0812,C150,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I09752,U0812,C993,interes,0.8,0,0,viewed,0.0013,2025-12-22:00:00
I09753,U0813,C809,planificacion,0.8,1,1,quiz_passed,0.9126,2025-01-00:00:00
I09754,U0813,C824,fraude,0.7,0,0,viewed,0.0734,2025-02-02:00:00
I09755,U0813,C207,planificacion,0.8,1,1,quiz_passed,0.8878,2025-03-04:00:00
I09756,U0813,C199,cuentas bancarias,1.0,1,1,completed,1.0,2025-04-06:00:00
I09757,U0813,C678,interes,0.8,1,1,quiz_passed,0.9004,2025-05-08:00:00
I09758,U0813,C410,cuentas bancarias,1.0,1,1,completed,1.0,2025-06-10:00:00
I09759,U0813,C813,interes,0.8,1,1,quiz_passed,0.8953,2025-07-12:00:00
I09760,U0813,C834,ahorro,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09761,U0813,C820,planificacion,0.8,1,1,completed,0.8129,2025-09-16:00:00
I09762,U0813,C433,inversion,0.45,1,0,completed,0.49,2025-10-18:00:00
I09763,U0813,C668,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I09764,U0813,C296,inversion,0.45,1,0,completed,0.5851,2025-12-22:00:00
I09765,U0814,C783,hipotecas,0.7,1,1,completed,0.7385,2025-01-00:00:00
I09766,U0814,C592,inflacion,0.3,1,0,completed,0.4336,2025-02-02:00:00
I09767,U0814,C360,planificacion,0.8,1,1,quiz_passed,0.9403,2025-03-04:00:00
I09768,U0814,C934,cuentas bancarias,1.0,1,1,completed,1.0,2025-04-06:00:00
I09769,U0814,C397,hipotecas,0.7,0,0,viewed,0.0612,2025-05-08:00:00
I09770,U0814,C843,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I09771,U0814,C998,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09772,U0814,C564,ahorro,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09773,U0814,C929,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I09774,U0814,C587,planificacion,0.8,1,1,quiz_passed,0.8773,2025-10-18:00:00
I09775,U0814,C292,planificacion,0.8,1,1,quiz_passed,0.8143,2025-11-20:00:00
I09776,U0814,C490,fraude,0.7,0,0,viewed,0.1114,2025-12-22:00:00
I09777,U0815,C448,ahorro,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I09778,U0815,C357,cuentas bancarias,1.0,0,0,viewed,0.0566,2025-02-02:00:00
I09779,U0815,C503,fraude,0.7,1,1,quiz_passed,0.733,2025-03-04:00:00
I09780,U0815,C424,ahorro,1.0,1,1,completed,1.0,2025-04-06:00:00
I09781,U0815,C453,fraude,0.7,1,1,completed,0.8421,2025-05-08:00:00
I09782,U0815,C407,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09783,U0815,C800,planificacion,0.8,1,1,completed,0.8917,2025-07-12:00:00
I09784,U0815,C983,riesgo,0.1,0,0,viewed,0.0411,2025-08-14:00:00
I09785,U0815,C996,planificacion,0.8,1,1,quiz_passed,0.9465,2025-09-16:00:00
I09786,U0815,C373,hipotecas,0.7,1,1,quiz_passed,0.806,2025-10-18:00:00
I09787,U0815,C261,interes,0.8,1,1,completed,0.8243,2025-11-20:00:00
I09788,U0815,C781,cuentas bancarias,1.0,0,0,viewed,0.0646,2025-12-22:00:00
I09789,U0816,C641,cuentas bancarias,1.0,1,1,completed,1.0,2025-01-00:00:00
I09790,U0816,C511,fraude,0.7,0,0,viewed,0.0374,2025-02-02:00:00
I09791,U0816,C807,planificacion,0.8,0,0,viewed,0.0792,2025-03-04:00:00
I09792,U0816,C318,planificacion,0.8,1,1,quiz_passed,0.9413,2025-04-06:00:00
I09793,U0816,C751,planificacion,0.8,1,1,quiz_passed,0.8946,2025-05-08:00:00
I09794,U0816,C196,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I09795,U0816,C446,fraude,0.7,1,1,completed,0.7784,2025-07-12:00:00
I09796,U0816,C177,tarjetas,0.2,0,0,viewed,0.1013,2025-08-14:00:00
I09797,U0816,C328,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I09798,U0816,C938,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I09799,U0816,C537,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I09800,U0816,C149,inversion,0.45,1,0,quiz_passed,0.5605,2025-12-22:00:00
I09801,U0817,C381,ahorro,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I09802,U0817,C662,ahorro,1.0,0,0,viewed,0.0205,2025-02-02:00:00
I09803,U0817,C355,interes,0.8,0,0,viewed,0.0605,2025-03-04:00:00
I09804,U0817,C173,inversion,0.45,0,0,viewed,0.1139,2025-04-06:00:00
I09805,U0817,C286,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I09806,U0817,C947,inversion,0.45,1,0,completed,0.5663,2025-06-10:00:00
I09807,U0817,C891,ahorro,1.0,1,1,completed,1.0,2025-07-12:00:00
I09808,U0817,C421,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09809,U0817,C646,inversion,0.45,1,0,quiz_passed,0.5982,2025-09-16:00:00
I09810,U0817,C590,interes,0.8,1,1,quiz_passed,0.8693,2025-10-18:00:00
I09811,U0817,C469,planificacion,0.8,0,0,viewed,0.0514,2025-11-20:00:00
I09812,U0817,C668,inflacion,0.3,0,0,viewed,0.0993,2025-12-22:00:00
I09813,U0818,C406,ahorro,1.0,0,0,disliked,0.0914,2025-01-00:00:00
I09814,U0818,C339,hipotecas,0.7,1,1,quiz_passed,0.8066,2025-02-02:00:00
I09815,U0818,C264,diversificacion,0.05,0,0,disliked,0.131,2025-03-04:00:00
I09816,U0818,C934,tarjetas,0.2,1,0,quiz_passed,0.2296,2025-04-06:00:00
I09817,U0818,C769,cuentas bancarias,1.0,0,0,viewed,0.0706,2025-05-08:00:00
I09818,U0818,C353,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09819,U0818,C944,fraude,0.7,1,1,quiz_passed,0.8064,2025-07-12:00:00
I09820,U0818,C970,planificacion,0.8,1,1,quiz_passed,0.946,2025-08-14:00:00
I09821,U0818,C558,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I09822,U0818,C577,cuentas bancarias,1.0,0,0,viewed,0.0842,2025-10-18:00:00
I09823,U0818,C583,ahorro,1.0,0,0,viewed,0.1325,2025-11-20:00:00
I09824,U0818,C324,hipotecas,0.7,1,1,quiz_passed,0.8039,2025-12-22:00:00
I09825,U0819,C285,ahorro,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I09826,U0819,C841,tarjetas,0.2,1,0,quiz_passed,0.2734,2025-02-02:00:00
I09827,U0819,C280,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I09828,U0819,C527,cuentas bancarias,1.0,0,0,viewed,0.129,2025-04-06:00:00
I09829,U0819,C717,planificacion,0.8,1,1,quiz_passed,0.8124,2025-05-08:00:00
I09830,U0819,C625,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09831,U0819,C780,hipotecas,0.7,0,0,disliked,0.0418,2025-07-12:00:00
I09832,U0819,C382,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I09833,U0819,C265,interes,0.8,0,0,viewed,0.1486,2025-09-16:00:00
I09834,U0819,C757,interes,0.8,0,0,viewed,0.012,2025-10-18:00:00
I09835,U0819,C521,ahorro,1.0,1,1,completed,1.0,2025-11-20:00:00
I09836,U0819,C327,fraude,0.7,1,1,quiz_passed,0.8056,2025-12-22:00:00
I09837,U0820,C804,inversion,0.45,0,0,viewed,0.0529,2025-01-00:00:00
I09838,U0820,C752,planificacion,0.8,1,1,quiz_passed,0.9216,2025-02-02:00:00
I09839,U0820,C752,tarjetas,0.2,1,0,completed,0.2717,2025-03-04:00:00
I09840,U0820,C909,ahorro,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I09841,U0820,C197,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I09842,U0820,C949,hipotecas,0.7,1,1,quiz_passed,0.7829,2025-06-10:00:00
I09843,U0820,C254,inflacion,0.3,1,0,completed,0.4106,2025-07-12:00:00
I09844,U0820,C740,inversion,0.45,0,0,viewed,0.098,2025-08-14:00:00
I09845,U0820,C562,cuentas bancarias,1.0,1,1,completed,1.0,2025-09-16:00:00
I09846,U0820,C633,planificacion,0.8,1,1,completed,0.8809,2025-10-18:00:00
I09847,U0820,C560,planificacion,0.8,1,1,completed,0.8812,2025-11-20:00:00
I09848,U0820,C171,fraude,0.7,1,1,completed,0.7551,2025-12-22:00:00
I09849,U0821,C983,planificacion,0.8,1,1,quiz_passed,0.8942,2025-01-00:00:00
I09850,U0821,C339,cuentas bancarias,1.0,0,0,viewed,0.0886,2025-02-02:00:00
I09851,U0821,C336,hipotecas,0.7,1,1,completed,0.7402,2025-03-04:00:00
I09852,U0821,C715,prestamos,0.1,1,0,quiz_passed,0.2102,2025-04-06:00:00
I09853,U0821,C700,cuentas bancarias,1.0,1,1,completed,1.0,2025-05-08:00:00
I09854,U0821,C537,credito,0.1,1,0,quiz_passed,0.2347,2025-06-10:00:00
I09855,U0821,C213,planificacion,0.8,1,1,quiz_passed,0.9104,2025-07-12:00:00
I09856,U0821,C345,interes,0.8,1,1,completed,0.9093,2025-08-14:00:00
I09857,U0821,C722,inversion,0.45,0,0,viewed,0.0776,2025-09-16:00:00
I09858,U0821,C202,deuda,0.1,1,0,completed,0.2174,2025-10-18:00:00
I09859,U0821,C274,cuentas bancarias,1.0,0,0,viewed,0.0937,2025-11-20:00:00
I09860,U0821,C734,ahorro,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I09861,U0822,C508,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I09862,U0822,C735,interes,0.8,1,1,quiz_passed,0.8885,2025-02-02:00:00
I09863,U0822,C724,planificacion,0.8,0,0,viewed,0.1492,2025-03-04:00:00
I09864,U0822,C667,fraude,0.7,1,1,quiz_passed,0.7542,2025-04-06:00:00
I09865,U0822,C639,planificacion,0.8,1,1,quiz_passed,0.896,2025-05-08:00:00
I09866,U0822,C610,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I09867,U0822,C635,planificacion,0.8,1,1,quiz_passed,0.8708,2025-07-12:00:00
I09868,U0822,C953,hipotecas,0.7,1,1,completed,0.7898,2025-08-14:00:00
I09869,U0822,C284,ahorro,1.0,1,1,completed,1.0,2025-09-16:00:00
I09870,U0822,C248,ahorro,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I09871,U0822,C873,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I09872,U0822,C246,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I09873,U0823,C787,fraude,0.7,0,0,viewed,0.1204,2025-01-00:00:00
I09874,U0823,C290,ahorro,0.7,1,1,completed,0.7955,2025-02-02:00:00
I09875,U0823,C814,diversificacion,0.05,0,0,viewed,0.0641,2025-03-04:00:00
I09876,U0823,C325,planificacion,0.8,1,1,quiz_passed,0.9394,2025-04-06:00:00
I09877,U0823,C168,planificacion,0.8,1,1,quiz_passed,0.8548,2025-05-08:00:00
I09878,U0823,C469,cuentas bancarias,0.3,1,0,quiz_passed,0.3837,2025-06-10:00:00
I09879,U0823,C184,inflacion,0.3,0,0,disliked,0.0408,2025-07-12:00:00
I09880,U0823,C304,interes,0.4,1,0,completed,0.4926,2025-08-14:00:00
I09881,U0823,C424,cuentas bancarias,0.3,0,0,viewed,0.038,2025-09-16:00:00
I09882,U0823,C445,planificacion,0.8,1,1,completed,0.8764,2025-10-18:00:00
I09883,U0823,C984,inflacion,0.3,0,0,viewed,0.056,2025-11-20:00:00
I09884,U0823,C292,fraude,0.7,1,1,quiz_passed,0.7987,2025-12-22:00:00
I09885,U0824,C103,inflacion,0.3,1,0,quiz_passed,0.3872,2025-01-00:00:00
I09886,U0824,C560,ahorro,1.0,0,0,viewed,0.0878,2025-02-02:00:00
I09887,U0824,C713,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I09888,U0824,C320,interes,0.8,1,1,quiz_passed,0.8756,2025-04-06:00:00
I09889,U0824,C268,fraude,0.7,1,1,quiz_passed,0.7105,2025-05-08:00:00
I09890,U0824,C431,fraude,0.7,1,1,completed,0.7447,2025-06-10:00:00
I09891,U0824,C207,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I09892,U0824,C155,interes,0.8,1,1,completed,0.8206,2025-08-14:00:00
I09893,U0824,C220,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I09894,U0824,C122,fraude,0.7,1,1,quiz_passed,0.7605,2025-10-18:00:00
